method,metric_type,class,anchor_class,time_index,mean,std,median,q1,q3
methodA,projection_ratio,polite,,17,0.2988756250408364,0.22637705220604465,0.26872125267982483,0.12517747282981873,0.4096510410308838
methodA,projection_ratio,polite,,18,0.29816332326565936,0.2363446170911592,0.2496122419834137,0.12875008583068848,0.4290387034416199
methodA,projection_ratio,polite,,19,0.2893299745884156,0.23522766773864834,0.2795048654079437,0.10826513916254044,0.43346717953681946
methodA,projection_ratio,truesmile,,0,0.0,0.0,0.0,0.0,0.0
methodA,projection_ratio,truesmile,,1,0.13795055076479912,0.13480566359732243,0.15572074800729752,0.07225373387336731,0.18775684013962746
methodA,projection_ratio,truesmile,,2,0.20126924042900404,0.19003048667936942,0.16578439623117447,0.070254722610116,0.2830098941922188
methodA,projection_ratio,truesmile,,3,0.4396499488502741,0.3341170618688559,0.3495187908411026,0.2516464702785015,0.5292266607284546
methodA,projection_ratio,truesmile,,4,0.5385621959964434,0.28961472226199514,0.43172095715999603,0.3931363597512245,0.7312836199998856
methodA,projection_ratio,truesmile,,5,0.6412335981925329,0.2535392846514648,0.6398301124572754,0.513838417828083,0.8384539484977722
methodA,projection_ratio,truesmile,,6,0.6987186446785927,0.2818569581177701,0.7525405585765839,0.5257784947752953,0.9257835894823074
methodA,projection_ratio,truesmile,,7,0.7391236300269762,0.3002191391184618,0.8741248250007629,0.5748737901449203,0.981182798743248
methodA,projection_ratio,truesmile,,8,0.8015465214848518,0.31038640227128883,0.9104341864585876,0.6309985220432281,1.0504432618618011
methodA,projection_ratio,truesmile,,9,0.8661425064007441,0.305897100444669,1.0142078399658203,0.6599894315004349,1.066025286912918
methodA,projection_ratio,truesmile,,10,0.8981317629416784,0.3218659977765825,1.052849531173706,0.6740618199110031,1.1312355995178223
methodA,projection_ratio,truesmile,,11,0.8873494416475296,0.3414386290878829,1.0398256480693817,0.6247895509004593,1.1392573416233063
methodA,projection_ratio,truesmile,,12,0.8870748778184255,0.3218657130282601,1.0443304777145386,0.6290633827447891,1.131763905286789
methodA,projection_ratio,truesmile,,13,0.874287967880567,0.3340846899568427,1.002910554409027,0.6087217032909393,1.1552025973796844
methodA,projection_ratio,truesmile,,14,0.883747989932696,0.31740469533215343,1.0036765336990356,0.6386407017707825,1.1520705223083496
methodA,projection_ratio,truesmile,,15,0.9196629623572031,0.2976203275475775,1.0443898439407349,0.7070800065994263,1.153789073228836
methodA,projection_ratio,truesmile,,16,0.9287733137607574,0.30736320537301104,1.050864189863205,0.6609060019254684,1.1842503547668457
methodA,projection_ratio,truesmile,,17,0.9608763406674067,0.3386582137970363,1.1671411991119385,0.7504113465547562,1.1837510466575623
methodA,projection_ratio,truesmile,,18,0.9500740468502045,0.2626231193986387,1.04407998919487,0.7889231890439987,1.1305559277534485
methodA,projection_ratio,truesmile,,19,0.9806792736053467,0.25672379351126606,1.113089144229889,0.777157187461853,1.1454850733280182
