method,anchor_class,target_class,sequence_id,time_index,difference_norm
methodA,truesmile,ambiguous,17,6,0.4523531496524811
methodA,truesmile,ambiguous,17,7,0.4570264518260956
methodA,truesmile,ambiguous,17,8,0.5023276209831238
methodA,truesmile,ambiguous,17,9,0.515223503112793
methodA,truesmile,ambiguous,17,10,0.48140016198158264
methodA,truesmile,ambiguous,17,11,0.4917060434818268
methodA,truesmile,ambiguous,17,12,0.5271335244178772
methodA,truesmile,ambiguous,17,13,0.5341281890869141
methodA,truesmile,ambiguous,17,14,0.529504120349884
methodA,truesmile,ambiguous,17,15,0.5486856698989868
methodA,truesmile,ambiguous,17,16,0.5446844696998596
methodA,truesmile,ambiguous,17,17,0.5229455232620239
methodA,truesmile,ambiguous,17,18,0.4942096769809723
methodA,truesmile,ambiguous,17,19,0.4699397385120392
methodA,ambiguous,ambiguous,17,0,0.062422629445791245
methodA,ambiguous,ambiguous,17,1,0.04985358566045761
methodA,ambiguous,ambiguous,17,2,0.14444364607334137
methodA,ambiguous,ambiguous,17,3,0.26146435737609863
methodA,ambiguous,ambiguous,17,4,0.35225823521614075
methodA,ambiguous,ambiguous,17,5,0.41033926606178284
methodA,ambiguous,ambiguous,17,6,0.40015947818756104
methodA,ambiguous,ambiguous,17,7,0.37596839666366577
methodA,ambiguous,ambiguous,17,8,0.39500245451927185
methodA,ambiguous,ambiguous,17,9,0.4068467319011688
methodA,ambiguous,ambiguous,17,10,0.39520156383514404
methodA,ambiguous,ambiguous,17,11,0.3837687075138092
methodA,ambiguous,ambiguous,17,12,0.4217112064361572
methodA,ambiguous,ambiguous,17,13,0.39380407333374023
methodA,ambiguous,ambiguous,17,14,0.363298237323761
methodA,ambiguous,ambiguous,17,15,0.3549913763999939
methodA,ambiguous,ambiguous,17,16,0.3633795380592346
methodA,ambiguous,ambiguous,17,17,0.3900454640388489
methodA,ambiguous,ambiguous,17,18,0.34827691316604614
methodA,ambiguous,ambiguous,17,19,0.3391988277435303
methodA,polite,ambiguous,18,0,0.07926691323518753
methodA,polite,ambiguous,18,1,0.04709611460566521
methodA,polite,ambiguous,18,2,0.11506978422403336
methodA,polite,ambiguous,18,3,0.24622203409671783
methodA,polite,ambiguous,18,4,0.3497810661792755
methodA,polite,ambiguous,18,5,0.43711063265800476
methodA,polite,ambiguous,18,6,0.40156397223472595
methodA,polite,ambiguous,18,7,0.4763002097606659
methodA,polite,ambiguous,18,8,0.5188945531845093
methodA,polite,ambiguous,18,9,0.5539397597312927
methodA,polite,ambiguous,18,10,0.5729269981384277
methodA,polite,ambiguous,18,11,0.5877156853675842
methodA,polite,ambiguous,18,12,0.5904790759086609
methodA,polite,ambiguous,18,13,0.5839152336120605
methodA,polite,ambiguous,18,14,0.5887303948402405
methodA,polite,ambiguous,18,15,0.5816869139671326
methodA,polite,ambiguous,18,16,0.6003616452217102
methodA,polite,ambiguous,18,17,0.5776410102844238
methodA,polite,ambiguous,18,18,0.5664665102958679
methodA,polite,ambiguous,18,19,0.5589761137962341
methodA,truesmile,ambiguous,18,0,0.13002753257751465
methodA,truesmile,ambiguous,18,1,0.10016606748104095
methodA,truesmile,ambiguous,18,2,0.19170987606048584
methodA,truesmile,ambiguous,18,3,0.3217357099056244
methodA,truesmile,ambiguous,18,4,0.4754510223865509
methodA,truesmile,ambiguous,18,5,0.5014289021492004
methodA,truesmile,ambiguous,18,6,0.43323665857315063
methodA,truesmile,ambiguous,18,7,0.44486701488494873
methodA,truesmile,ambiguous,18,8,0.4734724462032318
methodA,truesmile,ambiguous,18,9,0.4807812571525574
methodA,truesmile,ambiguous,18,10,0.48562097549438477
methodA,truesmile,ambiguous,18,11,0.5190809965133667
methodA,truesmile,ambiguous,18,12,0.5229018330574036
methodA,truesmile,ambiguous,18,13,0.5280437469482422
methodA,truesmile,ambiguous,18,14,0.5525234341621399
methodA,truesmile,ambiguous,18,15,0.5619304776191711
methodA,truesmile,ambiguous,18,16,0.5730740427970886
methodA,truesmile,ambiguous,18,17,0.5628802180290222
methodA,truesmile,ambiguous,18,18,0.5315245389938354
methodA,truesmile,ambiguous,18,19,0.5518139004707336
methodA,ambiguous,ambiguous,18,0,0.07730080187320709
methodA,ambiguous,ambiguous,18,1,0.04645651951432228
methodA,ambiguous,ambiguous,18,2,0.11233346909284592
methodA,ambiguous,ambiguous,18,3,0.24263860285282135
methodA,ambiguous,ambiguous,18,4,0.35944679379463196
methodA,ambiguous,ambiguous,18,5,0.4407728314399719
methodA,ambiguous,ambiguous,18,6,0.37786880135536194
methodA,ambiguous,ambiguous,18,7,0.42498600482940674
methodA,ambiguous,ambiguous,18,8,0.4517688751220703
methodA,ambiguous,ambiguous,18,9,0.4720516502857208
methodA,ambiguous,ambiguous,18,10,0.49674123525619507
methodA,ambiguous,ambiguous,18,11,0.5197888016700745
methodA,ambiguous,ambiguous,18,12,0.5273839235305786
methodA,ambiguous,ambiguous,18,13,0.5258504748344421
methodA,ambiguous,ambiguous,18,14,0.5443418025970459
methodA,ambiguous,ambiguous,18,15,0.544654369354248
methodA,ambiguous,ambiguous,18,16,0.5639634132385254
methodA,ambiguous,ambiguous,18,17,0.5286410450935364
methodA,ambiguous,ambiguous,18,18,0.5150342583656311
methodA,ambiguous,ambiguous,18,19,0.517004668712616
methodA,polite,ambiguous,19,0,0.31177642941474915
methodA,polite,ambiguous,19,1,0.15339718759059906
methodA,polite,ambiguous,19,2,0.1945917308330536
methodA,polite,ambiguous,19,3,0.378223717212677
methodA,polite,ambiguous,19,4,0.3812030553817749
methodA,polite,ambiguous,19,5,0.4541335105895996
methodA,polite,ambiguous,19,6,0.5275188684463501
methodA,polite,ambiguous,19,7,0.5191138982772827
methodA,polite,ambiguous,19,8,0.5448259711265564
methodA,polite,ambiguous,19,9,0.5772702097892761
methodA,polite,ambiguous,19,10,0.5769529342651367
methodA,polite,ambiguous,19,11,0.6265366077423096
methodA,polite,ambiguous,19,12,0.6207917332649231
methodA,polite,ambiguous,19,13,0.5953834056854248
methodA,polite,ambiguous,19,14,0.603884220123291
methodA,polite,ambiguous,19,15,0.6084399223327637
methodA,polite,ambiguous,19,16,0.604425847530365
methodA,polite,ambiguous,19,17,0.6420786380767822
methodA,polite,ambiguous,19,18,0.68592369556427
methodA,polite,ambiguous,19,19,0.6651624441146851
methodA,truesmile,ambiguous,19,0,0.3487313389778137
methodA,truesmile,ambiguous,19,1,0.2046070247888565
methodA,truesmile,ambiguous,19,2,0.24379867315292358
methodA,truesmile,ambiguous,19,3,0.3931024670600891
methodA,truesmile,ambiguous,19,4,0.42740267515182495
methodA,truesmile,ambiguous,19,5,0.4701971113681793
methodA,truesmile,ambiguous,19,6,0.5639951825141907
methodA,truesmile,ambiguous,19,7,0.5392124652862549
methodA,truesmile,ambiguous,19,8,0.5559020042419434
methodA,truesmile,ambiguous,19,9,0.5704140663146973
methodA,truesmile,ambiguous,19,10,0.5490390658378601
methodA,truesmile,ambiguous,19,11,0.5911555290222168
methodA,truesmile,ambiguous,19,12,0.5757954716682434
methodA,truesmile,ambiguous,19,13,0.5617092251777649
methodA,truesmile,ambiguous,19,14,0.5828143358230591
methodA,truesmile,ambiguous,19,15,0.5763157606124878
methodA,truesmile,ambiguous,19,16,0.546812117099762
methodA,truesmile,ambiguous,19,17,0.5906901955604553
methodA,truesmile,ambiguous,19,18,0.6456366777420044
methodA,truesmile,ambiguous,19,19,0.6134504079818726
methodA,ambiguous,ambiguous,19,0,0.3107471168041229
methodA,ambiguous,ambiguous,19,1,0.15090298652648926
methodA,ambiguous,ambiguous,19,2,0.19313211739063263
methodA,ambiguous,ambiguous,19,3,0.3790808320045471
methodA,ambiguous,ambiguous,19,4,0.37318065762519836
methodA,ambiguous,ambiguous,19,5,0.43783020973205566
methodA,ambiguous,ambiguous,19,6,0.5213011503219604
methodA,ambiguous,ambiguous,19,7,0.5068854689598083
methodA,ambiguous,ambiguous,19,8,0.5179997086524963
methodA,ambiguous,ambiguous,19,9,0.5351710915565491
methodA,ambiguous,ambiguous,19,10,0.5334091782569885
methodA,ambiguous,ambiguous,19,11,0.564724862575531
methodA,ambiguous,ambiguous,19,12,0.5608419179916382
methodA,ambiguous,ambiguous,19,13,0.546028196811676
methodA,ambiguous,ambiguous,19,14,0.5659387707710266
methodA,ambiguous,ambiguous,19,15,0.5660634636878967
methodA,ambiguous,ambiguous,19,16,0.5764906406402588
methodA,ambiguous,ambiguous,19,17,0.6211040616035461
methodA,ambiguous,ambiguous,19,18,0.6462523937225342
methodA,ambiguous,ambiguous,19,19,0.6378187537193298
methodA,polite,ambiguous,2,0,0.09767626971006393
methodA,polite,ambiguous,2,1,0.18018263578414917
methodA,polite,ambiguous,2,2,0.5554088950157166
methodA,polite,ambiguous,2,3,0.5759871006011963
methodA,polite,ambiguous,2,4,0.5327487587928772
methodA,polite,ambiguous,2,5,0.5649670958518982
methodA,polite,ambiguous,2,6,0.5983820557594299
methodA,polite,ambiguous,2,7,0.6760932803153992
methodA,polite,ambiguous,2,8,0.678857684135437
methodA,polite,ambiguous,2,9,0.6856368184089661
methodA,polite,ambiguous,2,10,0.7522634267807007
methodA,polite,ambiguous,2,11,0.7625436186790466
methodA,polite,ambiguous,2,12,0.7238196730613708
methodA,polite,ambiguous,2,13,0.7129878997802734
methodA,polite,ambiguous,2,14,0.6883647441864014
methodA,polite,ambiguous,2,15,0.6623848080635071
methodA,polite,ambiguous,2,16,0.6758288145065308
methodA,polite,ambiguous,2,17,0.7680633068084717
methodA,polite,ambiguous,2,18,0.7313398718833923
methodA,polite,ambiguous,2,19,0.7467021346092224
methodA,truesmile,ambiguous,2,0,0.1379735916852951
methodA,truesmile,ambiguous,2,1,0.19092267751693726
methodA,truesmile,ambiguous,2,2,0.5697094202041626
methodA,truesmile,ambiguous,2,3,0.5879269242286682
methodA,truesmile,ambiguous,2,4,0.5566592812538147
methodA,truesmile,ambiguous,2,5,0.5915718078613281
methodA,truesmile,ambiguous,2,6,0.5692421793937683
methodA,truesmile,ambiguous,2,7,0.6453216075897217
methodA,truesmile,ambiguous,2,8,0.6423241496086121
methodA,truesmile,ambiguous,2,9,0.6434658169746399
methodA,truesmile,ambiguous,2,10,0.6846791505813599
methodA,truesmile,ambiguous,2,11,0.6987003087997437
methodA,truesmile,ambiguous,2,12,0.7003688216209412
methodA,truesmile,ambiguous,2,13,0.6745686531066895
methodA,truesmile,ambiguous,2,14,0.6613788604736328
methodA,truesmile,ambiguous,2,15,0.644344687461853
methodA,truesmile,ambiguous,2,16,0.6585709452629089
methodA,truesmile,ambiguous,2,17,0.7502877712249756
methodA,truesmile,ambiguous,2,18,0.7097384929656982
methodA,truesmile,ambiguous,2,19,0.7336960434913635
methodA,ambiguous,ambiguous,2,0,0.09639967232942581
methodA,ambiguous,ambiguous,2,1,0.18146410584449768
methodA,ambiguous,ambiguous,2,2,0.557244598865509
methodA,ambiguous,ambiguous,2,3,0.5673469305038452
methodA,ambiguous,ambiguous,2,4,0.5144223570823669
methodA,ambiguous,ambiguous,2,5,0.5366385579109192
methodA,ambiguous,ambiguous,2,6,0.5678228735923767
methodA,ambiguous,ambiguous,2,7,0.625949501991272
methodA,ambiguous,ambiguous,2,8,0.6137871146202087
methodA,ambiguous,ambiguous,2,9,0.6142239570617676
methodA,ambiguous,ambiguous,2,10,0.677013635635376
methodA,ambiguous,ambiguous,2,11,0.6975375413894653
methodA,ambiguous,ambiguous,2,12,0.6762574315071106
methodA,ambiguous,ambiguous,2,13,0.6593359708786011
methodA,ambiguous,ambiguous,2,14,0.6501169204711914
methodA,ambiguous,ambiguous,2,15,0.6339272260665894
methodA,ambiguous,ambiguous,2,16,0.6537339687347412
methodA,ambiguous,ambiguous,2,17,0.732362687587738
methodA,ambiguous,ambiguous,2,18,0.7012146711349487
methodA,ambiguous,ambiguous,2,19,0.7141961455345154
methodA,polite,ambiguous,21,0,0.09612458944320679
methodA,polite,ambiguous,21,1,0.15572889149188995
methodA,polite,ambiguous,21,2,0.2639943063259125
methodA,polite,ambiguous,21,3,0.32549670338630676
methodA,polite,ambiguous,21,4,0.37876713275909424
methodA,polite,ambiguous,21,5,0.42715364694595337
methodA,polite,ambiguous,21,6,0.44408008456230164
methodA,polite,ambiguous,21,7,0.48350316286087036
methodA,polite,ambiguous,21,8,0.5372734069824219
methodA,polite,ambiguous,21,9,0.547808825969696
methodA,polite,ambiguous,21,10,0.5899375677108765
methodA,polite,ambiguous,21,11,0.5713332295417786
methodA,polite,ambiguous,21,12,0.5818802714347839
methodA,polite,ambiguous,21,13,0.6136610507965088
methodA,polite,ambiguous,21,14,0.6307525038719177
methodA,polite,ambiguous,21,15,0.6217069029808044
methodA,polite,ambiguous,21,16,0.609255313873291
methodA,polite,ambiguous,21,17,0.6338650584220886
methodA,polite,ambiguous,21,18,0.6146608591079712
methodA,polite,ambiguous,21,19,0.63774174451828
methodA,truesmile,ambiguous,21,0,0.13074608147144318
methodA,truesmile,ambiguous,21,1,0.1850455105304718
methodA,truesmile,ambiguous,21,2,0.2707434892654419
methodA,truesmile,ambiguous,21,3,0.3978089690208435
methodA,truesmile,ambiguous,21,4,0.48545128107070923
methodA,truesmile,ambiguous,21,5,0.5572554469108582
methodA,truesmile,ambiguous,21,6,0.5855187773704529
methodA,truesmile,ambiguous,21,7,0.6115971207618713
methodA,truesmile,ambiguous,21,8,0.6468130350112915
methodA,truesmile,ambiguous,21,9,0.6374018788337708
methodA,truesmile,ambiguous,21,10,0.7016587853431702
methodA,truesmile,ambiguous,21,11,0.674071729183197
methodA,truesmile,ambiguous,21,12,0.7199357151985168
methodA,truesmile,ambiguous,21,13,0.7299616932868958
methodA,truesmile,ambiguous,21,14,0.7430476546287537
methodA,truesmile,ambiguous,21,15,0.7204271554946899
methodA,truesmile,ambiguous,21,16,0.7233307957649231
methodA,truesmile,ambiguous,21,17,0.7295057773590088
methodA,truesmile,ambiguous,21,18,0.6980931758880615
methodA,truesmile,ambiguous,21,19,0.7187548279762268
methodA,ambiguous,ambiguous,21,0,0.09611969441175461
methodA,ambiguous,ambiguous,21,1,0.15605144202709198
methodA,ambiguous,ambiguous,21,2,0.2647377848625183
methodA,ambiguous,ambiguous,21,3,0.3259473443031311
methodA,ambiguous,ambiguous,21,4,0.38657647371292114
methodA,ambiguous,ambiguous,21,5,0.43163591623306274
methodA,ambiguous,ambiguous,21,6,0.4544031023979187
methodA,ambiguous,ambiguous,21,7,0.4869805574417114
methodA,ambiguous,ambiguous,21,8,0.524323582649231
methodA,ambiguous,ambiguous,21,9,0.522104024887085
methodA,ambiguous,ambiguous,21,10,0.5618748068809509
methodA,ambiguous,ambiguous,21,11,0.547566294670105
methodA,ambiguous,ambiguous,21,12,0.5855588912963867
methodA,ambiguous,ambiguous,21,13,0.6007922291755676
methodA,ambiguous,ambiguous,21,14,0.6053683757781982
methodA,ambiguous,ambiguous,21,15,0.5998608469963074
methodA,ambiguous,ambiguous,21,16,0.6024444103240967
methodA,ambiguous,ambiguous,21,17,0.6235501170158386
methodA,ambiguous,ambiguous,21,18,0.6029406189918518
methodA,ambiguous,ambiguous,21,19,0.6232706308364868
methodA,polite,ambiguous,22,0,0.07865890860557556
methodA,polite,ambiguous,22,1,0.04683578386902809
methodA,polite,ambiguous,22,2,0.12559936940670013
methodA,polite,ambiguous,22,3,0.12778648734092712
methodA,polite,ambiguous,22,4,0.1687581092119217
methodA,polite,ambiguous,22,5,0.2558349072933197
methodA,polite,ambiguous,22,6,0.30011898279190063
methodA,polite,ambiguous,22,7,0.42072421312332153
methodA,polite,ambiguous,22,8,0.3506540060043335
methodA,polite,ambiguous,22,9,0.32011878490448
methodA,polite,ambiguous,22,10,0.34668731689453125
methodA,polite,ambiguous,22,11,0.3849954307079315
methodA,polite,ambiguous,22,12,0.4054771959781647
methodA,polite,ambiguous,22,13,0.39531344175338745
methodA,polite,ambiguous,22,14,0.39916983246803284
methodA,polite,ambiguous,22,15,0.41041240096092224
methodA,polite,ambiguous,22,16,0.3940942585468292
methodA,polite,ambiguous,22,17,0.3785155415534973
methodA,polite,ambiguous,22,18,0.3765307068824768
methodA,polite,ambiguous,22,19,0.3758581876754761
methodA,truesmile,ambiguous,22,0,0.11641760170459747
methodA,truesmile,ambiguous,22,1,0.10618441551923752
methodA,truesmile,ambiguous,22,2,0.1967765986919403
methodA,truesmile,ambiguous,22,3,0.2469632923603058
methodA,truesmile,ambiguous,22,4,0.3136751353740692
methodA,truesmile,ambiguous,22,5,0.3799855709075928
methodA,truesmile,ambiguous,22,6,0.4263785779476166
methodA,truesmile,ambiguous,22,7,0.5128558874130249
methodA,truesmile,ambiguous,22,8,0.483961284160614
methodA,truesmile,ambiguous,22,9,0.4819296598434448
methodA,truesmile,ambiguous,22,10,0.502424955368042
methodA,truesmile,ambiguous,22,11,0.522890567779541
methodA,truesmile,ambiguous,22,12,0.5514433979988098
methodA,truesmile,ambiguous,22,13,0.5544973015785217
methodA,truesmile,ambiguous,22,14,0.5524258017539978
methodA,truesmile,ambiguous,22,15,0.5790733098983765
methodA,truesmile,ambiguous,22,16,0.5801953077316284
methodA,truesmile,ambiguous,22,17,0.5734977722167969
methodA,truesmile,ambiguous,22,18,0.5503008365631104
methodA,truesmile,ambiguous,22,19,0.5538450479507446
methodA,ambiguous,ambiguous,22,0,0.07809241116046906
methodA,ambiguous,ambiguous,22,1,0.04560866206884384
methodA,ambiguous,ambiguous,22,2,0.1261143833398819
methodA,ambiguous,ambiguous,22,3,0.1334293633699417
methodA,ambiguous,ambiguous,22,4,0.17179177701473236
methodA,ambiguous,ambiguous,22,5,0.2471185177564621
methodA,ambiguous,ambiguous,22,6,0.29127299785614014
methodA,ambiguous,ambiguous,22,7,0.4245251715183258
methodA,ambiguous,ambiguous,22,8,0.34613457322120667
methodA,ambiguous,ambiguous,22,9,0.31027135252952576
methodA,ambiguous,ambiguous,22,10,0.3237791061401367
methodA,ambiguous,ambiguous,22,11,0.3684180974960327
methodA,ambiguous,ambiguous,22,12,0.38578328490257263
methodA,ambiguous,ambiguous,22,13,0.3942100703716278
methodA,ambiguous,ambiguous,22,14,0.3917425274848938
methodA,ambiguous,ambiguous,22,15,0.39733177423477173
methodA,ambiguous,ambiguous,22,16,0.3825192451477051
methodA,ambiguous,ambiguous,22,17,0.38517332077026367
methodA,ambiguous,ambiguous,22,18,0.38082557916641235
methodA,ambiguous,ambiguous,22,19,0.38123828172683716
methodA,polite,ambiguous,23,0,0.1582975685596466
methodA,polite,ambiguous,23,1,0.07716722786426544
methodA,polite,ambiguous,23,2,0.15324203670024872
methodA,polite,ambiguous,23,3,0.19727785885334015
methodA,polite,ambiguous,23,4,0.2485356479883194
methodA,polite,ambiguous,23,5,0.3052217662334442
methodA,polite,ambiguous,23,6,0.3282882571220398
methodA,polite,ambiguous,23,7,0.3289475440979004
methodA,polite,ambiguous,23,8,0.3436080515384674
methodA,polite,ambiguous,23,9,0.385752409696579
methodA,polite,ambiguous,23,10,0.4111177921295166
methodA,polite,ambiguous,23,11,0.4176580607891083
methodA,polite,ambiguous,23,12,0.43638738989830017
methodA,polite,ambiguous,23,13,0.45079517364501953
methodA,polite,ambiguous,23,14,0.4828523099422455
methodA,polite,ambiguous,23,15,0.5051345825195312
methodA,polite,ambiguous,23,16,0.5089269280433655
methodA,polite,ambiguous,23,17,0.4840186536312103
methodA,polite,ambiguous,23,18,0.4911882281303406
methodA,polite,ambiguous,23,19,0.5172719955444336
methodA,truesmile,ambiguous,23,0,0.18756568431854248
methodA,truesmile,ambiguous,23,1,0.11557086557149887
methodA,truesmile,ambiguous,23,2,0.20795530080795288
methodA,truesmile,ambiguous,23,3,0.26831504702568054
methodA,truesmile,ambiguous,23,4,0.33728736639022827
methodA,truesmile,ambiguous,23,5,0.41824379563331604
methodA,truesmile,ambiguous,23,6,0.4412699341773987
methodA,truesmile,ambiguous,23,7,0.4371470510959625
methodA,truesmile,ambiguous,23,8,0.47757238149642944
methodA,truesmile,ambiguous,23,9,0.5129628777503967
methodA,truesmile,ambiguous,23,10,0.5316663980484009
methodA,truesmile,ambiguous,23,11,0.5192911624908447
methodA,truesmile,ambiguous,23,12,0.5476891398429871
methodA,truesmile,ambiguous,23,13,0.5537608861923218
methodA,truesmile,ambiguous,23,14,0.5653631091117859
methodA,truesmile,ambiguous,23,15,0.6119429469108582
methodA,truesmile,ambiguous,23,16,0.6057470440864563
methodA,truesmile,ambiguous,23,17,0.5998607873916626
methodA,truesmile,ambiguous,23,18,0.6231242418289185
methodA,truesmile,ambiguous,23,19,0.6653348207473755
methodA,ambiguous,ambiguous,23,0,0.1549934595823288
methodA,ambiguous,ambiguous,23,1,0.07594910264015198
methodA,ambiguous,ambiguous,23,2,0.15009911358356476
methodA,ambiguous,ambiguous,23,3,0.1880171149969101
methodA,ambiguous,ambiguous,23,4,0.24192306399345398
methodA,ambiguous,ambiguous,23,5,0.2904093861579895
methodA,ambiguous,ambiguous,23,6,0.32563233375549316
methodA,ambiguous,ambiguous,23,7,0.338495671749115
methodA,ambiguous,ambiguous,23,8,0.36389222741127014
methodA,ambiguous,ambiguous,23,9,0.41304031014442444
methodA,ambiguous,ambiguous,23,10,0.431162565946579
methodA,ambiguous,ambiguous,23,11,0.4293263852596283
methodA,ambiguous,ambiguous,23,12,0.44235315918922424
methodA,ambiguous,ambiguous,23,13,0.45652884244918823
methodA,ambiguous,ambiguous,23,14,0.4923744797706604
methodA,ambiguous,ambiguous,23,15,0.5223348736763
methodA,ambiguous,ambiguous,23,16,0.518325924873352
methodA,ambiguous,ambiguous,23,17,0.4993385076522827
methodA,ambiguous,ambiguous,23,18,0.5150229930877686
methodA,ambiguous,ambiguous,23,19,0.5435547828674316
methodA,polite,ambiguous,24,0,0.25937598943710327
methodA,polite,ambiguous,24,1,0.3633590042591095
methodA,polite,ambiguous,24,2,0.39227521419525146
methodA,polite,ambiguous,24,3,0.41973888874053955
methodA,polite,ambiguous,24,4,0.4369766116142273
methodA,polite,ambiguous,24,5,0.40115582942962646
methodA,polite,ambiguous,24,6,0.4088749885559082
methodA,polite,ambiguous,24,7,0.48693418502807617
methodA,polite,ambiguous,24,8,0.4579683542251587
methodA,polite,ambiguous,24,9,0.47771039605140686
methodA,polite,ambiguous,24,10,0.4880496561527252
methodA,polite,ambiguous,24,11,0.5160524249076843
methodA,polite,ambiguous,24,12,0.5274172425270081
methodA,polite,ambiguous,24,13,0.5231161117553711
methodA,polite,ambiguous,24,14,0.5404224395751953
methodA,polite,ambiguous,24,15,0.5279069542884827
methodA,polite,ambiguous,24,16,0.5291973948478699
methodA,polite,ambiguous,24,17,0.5224846601486206
methodA,polite,ambiguous,24,18,0.5590009689331055
methodA,polite,ambiguous,24,19,0.6059130430221558
methodA,truesmile,ambiguous,24,0,0.2695530951023102
methodA,truesmile,ambiguous,24,1,0.37151530385017395
methodA,truesmile,ambiguous,24,2,0.3947974443435669
methodA,truesmile,ambiguous,24,3,0.41008004546165466
methodA,truesmile,ambiguous,24,4,0.4189419746398926
methodA,truesmile,ambiguous,24,5,0.4310471713542938
methodA,truesmile,ambiguous,24,6,0.46493539214134216
methodA,truesmile,ambiguous,24,7,0.535217821598053
methodA,truesmile,ambiguous,24,8,0.5675911903381348
methodA,truesmile,ambiguous,24,9,0.5793224573135376
methodA,truesmile,ambiguous,24,10,0.6174557209014893
methodA,truesmile,ambiguous,24,11,0.625806450843811
methodA,truesmile,ambiguous,24,12,0.6433100700378418
methodA,truesmile,ambiguous,24,13,0.6531906723976135
methodA,truesmile,ambiguous,24,14,0.6582368016242981
methodA,truesmile,ambiguous,24,15,0.6789072155952454
methodA,truesmile,ambiguous,24,16,0.6958799362182617
methodA,truesmile,ambiguous,24,17,0.654579222202301
methodA,truesmile,ambiguous,24,18,0.649222731590271
methodA,truesmile,ambiguous,24,19,0.7122893929481506
methodA,ambiguous,ambiguous,24,0,0.25744864344596863
methodA,ambiguous,ambiguous,24,1,0.3622688949108124
methodA,ambiguous,ambiguous,24,2,0.388854444026947
methodA,ambiguous,ambiguous,24,3,0.4104445278644562
methodA,ambiguous,ambiguous,24,4,0.42531079053878784
methodA,ambiguous,ambiguous,24,5,0.3940648138523102
methodA,ambiguous,ambiguous,24,6,0.4085069000720978
methodA,ambiguous,ambiguous,24,7,0.4890030324459076
methodA,ambiguous,ambiguous,24,8,0.46510300040245056
methodA,ambiguous,ambiguous,24,9,0.4827462136745453
methodA,ambiguous,ambiguous,24,10,0.4869121313095093
methodA,ambiguous,ambiguous,24,11,0.5113488435745239
methodA,ambiguous,ambiguous,24,12,0.5319940447807312
methodA,ambiguous,ambiguous,24,13,0.5158435106277466
methodA,ambiguous,ambiguous,24,14,0.5329815745353699
methodA,ambiguous,ambiguous,24,15,0.5139991641044617
methodA,ambiguous,ambiguous,24,16,0.5351211428642273
methodA,ambiguous,ambiguous,24,17,0.5249701142311096
methodA,ambiguous,ambiguous,24,18,0.5439032912254333
methodA,ambiguous,ambiguous,24,19,0.5985780954360962
methodA,polite,ambiguous,25,0,0.3668438196182251
methodA,polite,ambiguous,25,1,0.22701972723007202
methodA,polite,ambiguous,25,2,0.30156078934669495
methodA,polite,ambiguous,25,3,0.3706136643886566
methodA,polite,ambiguous,25,4,0.3754101097583771
methodA,polite,ambiguous,25,5,0.41277894377708435
methodA,polite,ambiguous,25,6,0.4424852132797241
methodA,polite,ambiguous,25,7,0.5446325540542603
methodA,polite,ambiguous,25,8,0.6291995644569397
methodA,polite,ambiguous,25,9,0.6490932106971741
methodA,polite,ambiguous,25,10,0.6824116110801697
methodA,polite,ambiguous,25,11,0.7286303043365479
methodA,polite,ambiguous,25,12,0.7343287467956543
methodA,polite,ambiguous,25,13,0.7475119829177856
methodA,polite,ambiguous,25,14,0.722644031047821
methodA,polite,ambiguous,25,15,0.6394266486167908
methodA,polite,ambiguous,25,16,0.6155927777290344
methodA,polite,ambiguous,25,17,0.6650915741920471
methodA,polite,ambiguous,25,18,0.6912376880645752
methodA,polite,ambiguous,25,19,0.710904061794281
methodA,truesmile,ambiguous,25,0,0.3878028690814972
methodA,truesmile,ambiguous,25,1,0.24678756296634674
methodA,truesmile,ambiguous,25,2,0.35314416885375977
methodA,truesmile,ambiguous,25,3,0.4046403169631958
methodA,truesmile,ambiguous,25,4,0.4368980824947357
methodA,truesmile,ambiguous,25,5,0.48587727546691895
methodA,truesmile,ambiguous,25,6,0.5241636037826538
methodA,truesmile,ambiguous,25,7,0.5957157015800476
methodA,truesmile,ambiguous,25,8,0.6454866528511047
methodA,truesmile,ambiguous,25,9,0.6785106062889099
methodA,truesmile,ambiguous,25,10,0.6948838829994202
methodA,truesmile,ambiguous,25,11,0.7419670224189758
methodA,truesmile,ambiguous,25,12,0.7705476880073547
methodA,truesmile,ambiguous,25,13,0.8311309218406677
methodA,truesmile,ambiguous,25,14,0.7969301342964172
methodA,truesmile,ambiguous,25,15,0.7696561813354492
methodA,truesmile,ambiguous,25,16,0.7652226090431213
methodA,truesmile,ambiguous,25,17,0.7674471139907837
methodA,truesmile,ambiguous,25,18,0.7540872693061829
methodA,truesmile,ambiguous,25,19,0.7536590695381165
methodA,ambiguous,ambiguous,25,0,0.36750054359436035
methodA,ambiguous,ambiguous,25,1,0.22589971125125885
methodA,ambiguous,ambiguous,25,2,0.3021268844604492
methodA,ambiguous,ambiguous,25,3,0.3719923198223114
methodA,ambiguous,ambiguous,25,4,0.3707817792892456
methodA,ambiguous,ambiguous,25,5,0.40397459268569946
methodA,ambiguous,ambiguous,25,6,0.4270704388618469
methodA,ambiguous,ambiguous,25,7,0.5114367008209229
methodA,ambiguous,ambiguous,25,8,0.579321563243866
methodA,ambiguous,ambiguous,25,9,0.5886673331260681
methodA,ambiguous,ambiguous,25,10,0.6142738461494446
